timestamp,predicted_traffic_mb,uncertainty_std_mb,lower_bound_mb,upper_bound_mb
2025-01-27 23:00:00,555.4259518778372,1341.2334530079509,3.0,3237.892857893739
2025-01-27 23:30:00,474.93807373424096,593.3891777746721,3.0,1661.7164292835853
2025-01-28 00:00:00,431.11076781392853,725.571376000066,3.0,1882.2535198140606
2025-01-28 00:30:00,425.4482051760898,317.66497539926064,3.0,1060.778155974611
2025-01-28 01:00:00,366.04625398190075,1187.6045968306018,3.0,2741.2554476431046
2025-01-28 01:30:00,749.2856946098519,1175.1889640645084,3.0,3099.6636227388685
2025-01-28 02:00:00,378.32431020523063,364.2134351790114,3.0,1106.7511805632535
2025-01-28 02:30:00,585.9220202534333,610.1931013713372,3.0,1806.3082229961074
2025-01-28 03:00:00,790.4975699849305,1242.8013276798756,3.0,3276.100225344682
2025-01-28 03:30:00,609.69122871985,505.1486576740215,3.0,1619.988544067893
2025-01-28 04:00:00,727.7964849408315,753.0634737289181,3.0,2233.9234323986675
2025-01-28 04:30:00,472.7809774689733,347.3598751186465,3.0,1167.5007277062664
2025-01-28 05:00:00,523.1693459983818,579.501648795416,3.0,1682.172643589214
2025-01-28 05:30:00,659.7787948475836,596.8200133252351,3.0,1853.418821498054
2025-01-28 06:00:00,527.6306704018338,755.879243044625,3.0,2039.3891564910837
2025-01-28 06:30:00,667.3669315923811,627.595424865327,3.0,1922.5577813230354
2025-01-28 07:00:00,1049.6912715161266,670.9640383267033,3.0,2391.619348169533
2025-01-28 07:30:00,600.4102598756621,1016.2101298043395,3.0,2632.830519484341
2025-01-28 08:00:00,1085.8848284642365,1238.1148002331208,3.0,3562.114428930478
2025-01-28 08:30:00,1057.546642482396,865.8578243328641,3.0,2789.262291148125
2025-01-28 09:00:00,1457.1519336587082,1249.1196959697918,3.0,3955.391325598292
2025-01-28 09:30:00,2211.286537530036,1698.7921155869185,3.0,5608.870768703873
2025-01-28 10:00:00,1368.1359020081668,889.8192863184009,3.0,3147.774474644969
2025-01-28 10:30:00,2566.812538514949,2292.844732774844,3.0,7152.502004064637
2025-01-28 11:00:00,2258.6998682616763,2210.796317951865,3.0,6680.292504165407
2025-01-28 11:30:00,2636.3552270987716,1973.9074737051594,3.0,6584.170174509091
2025-01-28 12:00:00,2561.7469099177297,1767.670591832359,3.0,6097.088093582447
2025-01-28 12:30:00,2860.0203216872696,2126.6361698933424,3.0,7113.292661473955
2025-01-28 13:00:00,2043.966505165045,2295.5476169444255,3.0,6635.0617390538955
2025-01-28 13:30:00,3019.7555223893355,2012.6376172342812,3.0,7045.030756857898
2025-01-28 14:00:00,2707.6671989777246,1703.0590031039137,3.0,6113.785205185552
2025-01-28 14:30:00,2648.4726194754458,2170.047995482634,3.0,6988.568610440714
2025-01-28 15:00:00,3078.5069981807937,2903.9467457112173,3.0,8886.400489603227
2025-01-28 15:30:00,2085.192338656694,2177.942810175752,3.0,6441.077959008198
2025-01-28 16:00:00,2274.8648595453865,1336.735972497118,3.0,4948.336804539622
2025-01-28 16:30:00,2058.9853656294517,2112.3807914273575,3.0,6283.746948484168
2025-01-28 17:00:00,2433.3707248274977,1984.952036572371,3.0,6403.27479797224
2025-01-28 17:30:00,1711.478244465966,1201.7709550635334,3.0,4115.020154593033
2025-01-28 18:00:00,1677.743660001257,1558.4891858736253,3.0,4794.722031748508
2025-01-28 18:30:00,1483.898180074473,1024.015574672756,3.0,3531.929329419985
2025-01-28 19:00:00,851.9453670873072,1279.2201855179824,3.0,3410.3857381232715
2025-01-28 19:30:00,1294.1852439643974,1143.0900288799799,3.0,3580.3653017243573
2025-01-28 20:00:00,1155.075638587888,1001.4999793242314,3.0,3158.075597236351
2025-01-28 20:30:00,767.7470165326216,660.0371374379098,3.0,2087.821291408441
2025-01-28 21:00:00,962.9894200842655,1158.7172610214566,3.0,3280.423942127178
2025-01-28 21:30:00,677.0714300305704,617.4445917718202,3.0,1911.9606135742108
2025-01-28 22:00:00,462.4734044842764,542.1782923748465,3.0,1546.8299892339694
2025-01-28 22:30:00,911.3798968606978,545.8550764593239,3.0,2003.0900497793457
2025-01-28 23:00:00,540.9280169975284,278.7485376079808,3.0,1098.42509221349
2025-01-28 23:30:00,692.6020846641201,514.2159705852334,3.0,1721.0340258345868
2025-01-29 00:00:00,673.5997502399101,931.5475552657019,3.0,2536.694860771314
2025-01-29 00:30:00,345.8360576873823,934.9434866936537,3.0,2215.7230310746895
2025-01-29 01:00:00,678.3802036056788,956.1960444911163,3.0,2590.772292587911
2025-01-29 01:30:00,584.7038508116684,1421.8183458949336,3.0,3428.340542601536
2025-01-29 02:00:00,392.9077823240775,787.6808915103511,3.0,1968.2695653447797
2025-01-29 02:30:00,548.5087946719193,438.4207740830767,3.0,1425.3503428380727
2025-01-29 03:00:00,479.9788822242546,701.4896313338512,3.0,1882.958144891957
2025-01-29 03:30:00,448.9818475520416,375.5300401091231,3.0,1200.0419277702879
2025-01-29 04:00:00,370.58660854578164,757.3600977921265,3.0,1885.3068041300344
2025-01-29 04:30:00,495.5204776428597,707.6223432189969,3.0,1910.7651640808538
2025-01-29 05:00:00,617.6038379011097,707.4898100562991,3.0,2032.5834580137077
2025-01-29 05:30:00,817.3366893981404,799.6102500218834,3.0,2416.557189441907
2025-01-29 06:00:00,709.4564964059642,1051.4704049829304,3.0,2812.397306371825
2025-01-29 06:30:00,716.2320841713513,789.5554466308025,3.0,2295.342977432956
2025-01-29 07:00:00,791.3239628058155,263.5527621714135,264.21843846298844,1318.4294871486425
2025-01-29 07:30:00,1124.685067895145,691.3682136341404,3.0,2507.421495163426
2025-01-29 08:00:00,1135.4648942771812,558.5107557077538,18.44338286167373,2252.486405692689
2025-01-29 08:30:00,1175.5519546370613,1087.173261614074,3.0,3349.8984778652093
2025-01-29 09:00:00,1607.8514780336009,1272.0572271701183,3.0,4151.965932373838
2025-01-29 09:30:00,2160.389865116172,2362.269948295505,3.0,6884.9297617071825
2025-01-29 10:00:00,2028.9527950676754,1687.3896553545856,3.0,5403.732105776846
2025-01-29 10:30:00,2660.8228955370823,2691.474192463431,3.0,8043.771280463944
2025-01-29 11:00:00,2699.5593988849346,2660.7176710684475,3.0,8020.994741021829
2025-01-29 11:30:00,4125.023100653457,2458.4197021335767,3.0,9041.862504920611
2025-01-29 12:00:00,1993.8361926807509,2067.7512070992952,3.0,6129.338606879342
2025-01-29 12:30:00,3172.032984178302,2113.2252800274446,3.0,7398.483544233191
2025-01-29 13:00:00,1700.4800476031896,1509.9677275004851,3.0,4720.41550260416
2025-01-29 13:30:00,2132.843572739501,1817.2492295550167,3.0,5767.342031849534
2025-01-29 14:00:00,2116.664176576167,1818.997960697793,3.0,5754.660097971753
2025-01-29 14:30:00,2452.119980778726,2015.1639039331778,3.0,6482.447788645081
2025-01-29 15:00:00,1902.1747959046681,1259.9136037455828,3.0,4422.0020033958335
2025-01-29 15:30:00,1772.2558533545691,1827.3286520227343,3.0,5426.913157400038
2025-01-29 16:00:00,2350.4954956566894,1869.700736508372,3.0,6089.8969686734345
2025-01-29 16:30:00,3285.2220751248706,1521.479826942803,242.26242123926485,6328.181729010476
2025-01-29 17:00:00,1705.8984346889872,1581.7819292149406,3.0,4869.462293118869
2025-01-29 17:30:00,1570.0728942194376,962.7096981050291,3.0,3495.492290429496
2025-01-29 18:00:00,1325.4317135842068,788.1478501984185,3.0,2901.727413981044
2025-01-29 18:30:00,1183.087527295641,892.2271276465198,3.0,2967.5417825886807
2025-01-29 19:00:00,1301.1915611533639,857.3453434243911,3.0,3015.882248002146
2025-01-29 19:30:00,975.077639460592,748.242089734467,3.0,2471.561818929526
2025-01-29 20:00:00,833.6196290674046,711.1205905883226,3.0,2255.86081024405
2025-01-29 20:30:00,1141.8291874002916,569.8525422814799,3.0,2281.5342719632513
2025-01-29 21:00:00,655.0756857932538,571.878878007491,3.0,1798.8334418082356
2025-01-29 21:30:00,664.7017906578113,460.0482009838388,3.0,1584.798192625489
2025-01-29 22:00:00,525.2134990479713,773.7842649314124,3.0,2072.7820289107963
2025-01-29 22:30:00,509.99167053385105,265.58204435053244,3.0,1041.1557592349159
2025-01-29 23:00:00,590.3190842972184,1153.2484798825833,3.0,2896.816044062385
2025-01-29 23:30:00,872.9842290251761,1064.2586696181247,3.0,3001.5015682614253
2025-01-30 00:00:00,473.27481581566536,216.66360973715794,39.94759634134948,906.6020352899812
2025-01-30 00:30:00,580.8642990330768,734.6991098819958,3.0,2050.2625187970684
2025-01-30 01:00:00,425.62157825381985,552.8748980388596,3.0,1531.3713743315388
2025-01-30 01:30:00,337.6460705845626,597.9661992690664,3.0,1533.5784691226954
2025-01-30 02:00:00,298.8737040266867,438.44180214496794,3.0,1175.7573083166226
2025-01-30 02:30:00,379.02018350774637,332.38198253556027,3.0,1043.7841485788667
2025-01-30 03:00:00,920.6669284137378,1407.9041714952798,3.0,3736.475271404297
2025-01-30 03:30:00,251.56542302286914,708.4522033538834,3.0,1668.4698297306359
2025-01-30 04:00:00,668.3630778958722,714.4262273429317,3.0,2097.2155325817357
2025-01-30 04:30:00,671.6945882544311,500.7599611084704,3.0,1673.214510471372
2025-01-30 05:00:00,494.9674999242374,431.04715064093017,3.0,1357.0618012060977
2025-01-30 05:30:00,761.0253456334658,998.6927974295457,3.0,2758.410940492557
2025-01-30 06:00:00,821.2387255722924,555.5355106356237,3.0,1932.30974684354
2025-01-30 06:30:00,867.739593423324,652.9389010804953,3.0,2173.6173955843146
2025-01-30 07:00:00,879.1047532230125,416.4204707629663,46.26381169707981,1711.9456947489452
2025-01-30 07:30:00,1262.4082011899768,970.4101226181468,3.0,3203.2284464262702
2025-01-30 08:00:00,1250.0050349521186,868.9430463462355,3.0,2987.8911276445897
2025-01-30 08:30:00,1454.0364262899407,943.0986590910411,3.0,3340.233744472023
2025-01-30 09:00:00,1510.9046991937767,1202.8970695568853,3.0,3916.698838307547
2025-01-30 09:30:00,2340.2913767068644,1606.0639131376506,3.0,5552.419202982165
2025-01-30 10:00:00,2217.561466377878,1858.9677680492953,3.0,5935.497002476469
2025-01-30 10:30:00,2180.633351005434,2229.6444929415416,3.0,6639.922336888517
2025-01-30 11:00:00,2331.1420088888867,1841.839430963818,3.0,6014.820870816522
2025-01-30 11:30:00,2522.147701399709,1838.7680574308201,3.0,6199.6838162613485
2025-01-30 12:00:00,3131.3438764300854,2467.419099125977,3.0,8066.18207468204
2025-01-30 12:30:00,2096.2756289090075,1564.5899911014658,3.0,5225.455611111939
2025-01-30 13:00:00,2372.574267313344,1798.525135195305,3.0,5969.624537703954
2025-01-30 13:30:00,3222.616171090487,2417.8413098206333,3.0,8058.298790731754
2025-01-30 14:00:00,2242.0380731270234,2186.473963012121,3.0,6614.985999151266
2025-01-30 14:30:00,3018.503522750304,2310.056541283117,3.0,7638.616605316537
2025-01-30 15:00:00,2007.5392538574013,1388.8403345688348,3.0,4785.219922995071
2025-01-30 15:30:00,2349.026649556777,1416.6191422041236,3.0,5182.264933965024
2025-01-30 16:00:00,1493.175671872029,1522.8780118557004,3.0,4538.931695583429
2025-01-30 16:30:00,1992.930777694244,1564.5996251297172,3.0,5122.130027953678
2025-01-30 17:00:00,2346.2341721207,2033.851537029398,3.0,6413.937246179496
2025-01-30 17:30:00,1392.2380743332915,1016.4238303998736,3.0,3425.0857351330387
2025-01-30 18:00:00,1310.0937221501154,1117.5840256248277,3.0,3545.261773399771
2025-01-30 18:30:00,1608.5023340533653,1065.597957281371,3.0,3739.6982486161073
2025-01-30 19:00:00,1497.3498634373316,1165.041677414815,3.0,3827.433218266962
2025-01-30 19:30:00,1049.4104766146693,575.0818859100311,3.0,2199.5742484347315
2025-01-30 20:00:00,1445.9085331991873,935.18725217862,3.0,3316.283037556427
2025-01-30 20:30:00,1225.558126780827,1081.4750932650984,3.0,3388.508313311024
2025-01-30 21:00:00,742.8559990854134,833.0412543238666,3.0,2408.9385077331467
2025-01-30 21:30:00,648.9883609248775,392.8432316258892,3.0,1434.6748241766559
2025-01-30 22:00:00,650.0218963374125,250.34436695701547,149.33316242338154,1150.7106302514435
2025-01-30 22:30:00,667.3696179042956,447.16443217206074,3.0,1561.6984822484171
2025-01-30 23:00:00,406.80351040174423,365.8486707493019,3.0,1138.500851900348
2025-01-30 23:30:00,673.1823111127654,376.62056908749486,3.0,1426.4234492877551
2025-01-31 00:00:00,933.1050143524268,991.1160320468964,3.0,2915.3370784462195
2025-01-31 00:30:00,595.5862756042648,549.9213355276586,3.0,1695.428946659582
2025-01-31 01:00:00,389.8307033722199,739.4409488099361,3.0,1868.7126009920921
2025-01-31 01:30:00,594.4940127198811,223.15849397296992,148.17702477394118,1040.811000665821
2025-01-31 02:00:00,391.12431135520654,377.9321449533907,3.0,1146.9886012619882
2025-01-31 02:30:00,265.0155534663382,712.2128566845043,3.0,1689.4412668353468
2025-01-31 03:00:00,496.88144868793444,577.9782589155852,3.0,1652.8379665191048
2025-01-31 03:30:00,567.5750334069378,899.6132295689209,3.0,2366.8014925447796
2025-01-31 04:00:00,350.4564091844711,399.1607460998401,3.0,1148.7779013841512
2025-01-31 04:30:00,778.6054633172243,1260.5708029769905,3.0,3299.747069271206
2025-01-31 05:00:00,607.8057334345137,357.3778214407377,3.0,1322.561376315989
2025-01-31 05:30:00,765.090528408717,789.2269504753114,3.0,2343.5444293593396
2025-01-31 06:00:00,741.0528663127451,734.7743326902116,3.0,2210.6015316931685
2025-01-31 06:30:00,674.0847316240602,660.2475549641744,3.0,1994.579841552409
2025-01-31 07:00:00,1319.1050496291928,1401.0056196240641,3.0,4121.1162888773215
2025-01-31 07:30:00,1417.8907874458216,1178.669167293284,3.0,3775.2291220323896
2025-01-31 08:00:00,1171.6587256966498,1126.2949352800758,3.0,3424.248596256801
2025-01-31 08:30:00,1297.582682697026,1686.9287726052266,3.0,4671.440227907479
2025-01-31 09:00:00,1012.853848656051,1179.0537740207124,3.0,3370.9613966974757
2025-01-31 09:30:00,1313.0937497967245,1449.5292639793713,3.0,4212.1522777554665
2025-01-31 10:00:00,2167.962178104646,1593.7821778067662,3.0,5355.526533718178
2025-01-31 10:30:00,3511.0127353247426,2145.4659880054646,3.0,7801.944711335672
2025-01-31 11:00:00,2647.0772125492094,2586.6498098946363,3.0,7820.376832338482
2025-01-31 11:30:00,2278.5069587938856,1779.3459716615307,3.0,5837.198902116947
2025-01-31 12:00:00,2991.005111623997,1820.1616883422992,3.0,6631.328488308594
2025-01-31 12:30:00,2385.1680707147734,1831.1163281132501,3.0,6047.400726941274
2025-01-31 13:00:00,2800.1664455918494,2411.933355045396,3.0,7624.033155682642
2025-01-31 13:30:00,3024.9517381986298,2534.737831766219,3.0,8094.427401731068
2025-01-31 14:00:00,3001.237322885088,2375.579036886037,3.0,7752.3953966571635
2025-01-31 14:30:00,2133.2799492530007,2033.7689670067934,3.0,6200.817883266588
2025-01-31 15:00:00,2112.291373119052,1534.4693280668455,3.0,5181.2300292527425
2025-01-31 15:30:00,2122.294110452283,1801.4618728110183,3.0,5725.217856074319
2025-01-31 16:00:00,1977.985195862658,1723.2413727450826,3.0,5424.467941352823
2025-01-31 16:30:00,2173.7459588332713,1889.0164246006577,3.0,5951.778808034587
2025-01-31 17:00:00,1850.4285391583487,1467.3740790879194,3.0,4785.176697334187
2025-01-31 17:30:00,1702.3595615111385,1245.2338397203073,3.0,4192.827240951753
2025-01-31 18:00:00,1867.943461920497,1785.4401044244366,3.0,5438.82367076937
2025-01-31 18:30:00,1813.6054661209994,1474.3142892917353,3.0,4762.234044704471
2025-01-31 19:00:00,847.6551680817546,1210.7037727933803,3.0,3269.0627136685152
2025-01-31 19:30:00,886.563909084633,705.6579590196501,3.0,2297.8798271239334
2025-01-31 20:00:00,1067.958722391529,732.0523709686034,3.0,2532.063464328736
2025-01-31 20:30:00,1063.8522374518998,1008.0600036870273,3.0,3079.9722448259545
2025-01-31 21:00:00,1145.2687680359072,1423.9000008204714,3.0,3993.06876967685
2025-01-31 21:30:00,732.9886008553933,427.0056682478665,3.0,1586.9999373511262
2025-01-31 22:00:00,714.5845373646574,335.6172224321834,43.350092500290685,1385.8189822290242
2025-01-31 22:30:00,1041.4582497244603,895.111928525073,3.0,2831.682106774607
2025-01-31 23:00:00,713.7759457338923,422.03296341889444,3.0,1557.841872571681
2025-01-31 23:30:00,707.45681439285,578.4916214409378,3.0,1864.4400572747256
2025-02-01 00:00:00,663.6695766601273,395.91215341102753,3.0,1455.4938834821824
2025-02-01 00:30:00,375.6431880665361,493.56891011605757,3.0,1362.7810082986514
2025-02-01 01:00:00,463.73052144321895,1023.7477882741871,3.0,2511.226097991593
2025-02-01 01:30:00,341.0362203966831,792.6294699507458,3.0,1926.2951602981746
2025-02-01 02:00:00,350.998969056139,434.4945366821286,3.0,1219.9880424203961
2025-02-01 02:30:00,525.8331639856299,847.6729404150801,3.0,2221.17904481579
2025-02-01 03:00:00,305.2954661899326,1578.6161419187324,3.0,3462.5277500273974
2025-02-01 03:30:00,241.5734102571493,675.619482364754,3.0,1592.8123749866572
2025-02-01 04:00:00,561.0008069738642,627.573666432956,3.0,1816.1481398397764
2025-02-01 04:30:00,393.42762108315026,394.426496920081,3.0,1182.2806149233122
2025-02-01 05:00:00,246.30798742016898,598.6737132131609,3.0,1443.6554138464908
2025-02-01 05:30:00,127.9264537294402,587.536724143009,3.0,1302.9999020154582
2025-02-01 06:00:00,141.3095060530468,492.7909159399195,3.0,1126.8913379328858
2025-02-01 06:30:00,466.8734990831737,738.9900597600357,3.0,1944.8536186032452
2025-02-01 07:00:00,531.5746531718894,588.8210075272549,3.0,1709.2166682263994
2025-02-01 07:30:00,477.3451257724234,800.7113596260348,3.0,2078.767845024493
2025-02-01 08:00:00,972.5202374950736,1372.4228731091655,3.0,3717.365983713405
2025-02-01 08:30:00,354.10245640842834,811.354062906803,3.0,1976.8105822220343
2025-02-01 09:00:00,564.0653693374261,686.7036104102106,3.0,1937.4725901578472
2025-02-01 09:30:00,214.58993663549657,645.1315565712825,3.0,1504.8530497780614
2025-02-01 10:00:00,865.5148773809537,1692.651303412465,3.0,4250.817484205884
2025-02-01 10:30:00,1375.916043400203,2326.3444425355065,3.0,6028.604928471215
2025-02-01 11:00:00,1746.6388832429054,1742.5173632754336,3.0,5231.673609793773
2025-02-01 11:30:00,1447.111340334293,1247.0716726912333,3.0,3941.254685716759
2025-02-01 12:00:00,1560.6678088870942,1474.312431601779,3.0,4509.292672090653
2025-02-01 12:30:00,1311.078578996981,660.9517881316756,3.0,2632.982155260332
2025-02-01 13:00:00,1165.3283028811616,867.8798762953135,3.0,2901.0880554717887
2025-02-01 13:30:00,1260.322940094856,1322.073723091247,3.0,3904.4703862773504
2025-02-01 14:00:00,1326.9644393154229,895.8272156054578,3.0,3118.6188705263385
2025-02-01 14:30:00,901.3553132945746,786.2508397160985,3.0,2473.8569927267718
2025-02-01 15:00:00,1151.5413913014595,1116.8611502230274,3.0,3385.2636917475143
2025-02-01 15:30:00,748.3049910635472,674.2628616548958,3.0,2096.8307143733387
2025-02-01 16:00:00,1048.7692895425077,723.3523578535331,3.0,2495.474005249574
2025-02-01 16:30:00,721.7222498389718,951.4984807754734,3.0,2624.719211389918
2025-02-01 17:00:00,648.1702997767507,555.3125600313667,3.0,1758.795419839484
2025-02-01 17:30:00,837.5178683574235,892.2663829953872,3.0,2622.050634348198
2025-02-01 18:00:00,852.4643038584248,916.5578619903517,3.0,2685.5800278391284
2025-02-01 18:30:00,1080.7571968219345,1001.8411194044377,3.0,3084.4394356308103
2025-02-01 19:00:00,698.6183304093968,748.8821944466312,3.0,2196.382719302659
2025-02-01 19:30:00,438.98056120776215,854.9569149712511,3.0,2148.8943911502643
2025-02-01 20:00:00,777.1084688327346,1094.6515810089622,3.0,2966.411630850659
2025-02-01 20:30:00,174.7445605928576,640.5478619563954,3.0,1455.8402845056482
2025-02-01 21:00:00,217.4817810793808,413.1391122160802,3.0,1043.7600055115413
2025-02-01 21:30:00,463.01289119364856,674.9493626640591,3.0,1812.9116165217667
2025-02-01 22:00:00,259.82315360984745,805.3856673376866,3.0,1870.594488285221
2025-02-01 22:30:00,403.08961210998615,492.0377641026257,3.0,1387.1651403152375
2025-02-01 23:00:00,346.26132941275176,586.6437794928761,3.0,1519.548888398504
2025-02-01 23:30:00,306.53227765341626,406.9894690948751,3.0,1120.5112158431666
2025-02-02 00:00:00,9.670107483344786,658.3184810463283,3.0,1326.3070695760014
2025-02-02 00:30:00,278.6148786466182,552.920866568075,3.0,1384.456611782768
2025-02-02 01:00:00,452.40882252269745,454.8299593589513,3.0,1362.0687412406
2025-02-02 01:30:00,519.6690029167773,499.78781876625925,3.0,1519.244640449296
2025-02-02 02:00:00,322.252366217301,1022.4240763415003,3.0,2367.1005189003017
2025-02-02 02:30:00,396.78131145590066,360.4432650833162,3.0,1117.6678416225332
2025-02-02 03:00:00,273.04387471879323,527.8401581319121,3.0,1328.7241909826173
2025-02-02 03:30:00,239.13289857561358,485.10758870392414,3.0,1209.3480759834617
2025-02-02 04:00:00,19.73548135116197,746.8248423852764,3.0,1513.3851661217147
2025-02-02 04:30:00,323.81631032434535,446.2112073105445,3.0,1216.2387249454343
2025-02-02 05:00:00,635.2379260852887,576.6517261169961,3.0,1788.541378319281
2025-02-02 05:30:00,120.31522124823739,542.1957363070171,3.0,1204.7066938622718
2025-02-02 06:00:00,300.8751332622243,529.4699204518017,3.0,1359.814974165828
2025-02-02 06:30:00,260.8474623975955,458.014752200621,3.0,1176.8769667988377
2025-02-02 07:00:00,434.0235970983319,485.8579690370482,3.0,1405.739535172428
2025-02-02 07:30:00,528.0246474269461,371.61431521966875,3.0,1271.2532778662835
2025-02-02 08:00:00,471.5014899604065,493.3437298933519,3.0,1458.1889497471102
2025-02-02 08:30:00,651.6354394985474,437.9268315096549,3.0,1527.4891025178572
2025-02-02 09:00:00,610.2739294506274,450.42016174373083,3.0,1511.114252938089
2025-02-02 09:30:00,738.6460180145242,817.0262058757082,3.0,2372.6984297659405
2025-02-02 10:00:00,657.4862802901795,552.4341222444568,3.0,1762.3545247790933
2025-02-02 10:30:00,749.1939782173177,663.2647385618386,3.0,2075.723455340995
2025-02-02 11:00:00,833.8692092512758,826.0905908053106,3.0,2486.050390861897
2025-02-02 11:30:00,1012.8284700433226,719.7332662467501,3.0,2452.2950025368227
2025-02-02 12:00:00,967.0031268529287,722.5410241733615,3.0,2412.0851751996515
2025-02-02 12:30:00,1032.3168954552693,898.3461657594744,3.0,2829.0092269742186
2025-02-02 13:00:00,1155.679414818083,648.891348478544,3.0,2453.4621117751713
2025-02-02 13:30:00,660.4519668056422,895.7921924651736,3.0,2452.0363517359897
2025-02-02 14:00:00,1192.3725548325283,624.7155946412126,3.0,2441.8037441149536
2025-02-02 14:30:00,954.0422889458712,1061.2002811820237,3.0,3076.4428513099188
2025-02-02 15:00:00,730.3159100561132,522.7679174766645,3.0,1775.8517450094423
2025-02-02 15:30:00,1153.0833382532217,603.2739420127774,3.0,2359.6312222787765
2025-02-02 16:00:00,988.5427011526316,832.0230392503033,3.0,2652.5887796532384
2025-02-02 16:30:00,849.3706118921181,554.6778992897841,3.0,1958.7264104716864
2025-02-02 17:00:00,1006.7549560652535,1060.4812910475089,3.0,3127.7175381602715
2025-02-02 17:30:00,737.1730977499986,642.5556989404802,3.0,2022.284495630959
2025-02-02 18:00:00,551.6015261182318,917.6221830647177,3.0,2386.8458922476675
2025-02-02 18:30:00,399.73609752622633,382.13726648736196,3.0,1164.0106305009504
2025-02-02 19:00:00,377.87693217920764,349.4575830886181,3.0,1076.7920983564438
2025-02-02 19:30:00,71.57046938699072,336.07706035114467,3.0,743.7245900892801
2025-02-02 20:00:00,179.28801683403742,841.5200953896021,3.0,1862.3282076132416
2025-02-02 20:30:00,395.42239186916373,459.10672598336805,3.0,1313.6358438358998
